,Entry_date,DeltaT,Center,Size
38,2015-01-20 08:56:13,4016.0,"(45.78455048103824, 4.882474650601091)",366
39,2015-01-20 11:15:59,13977.0,"(45.78362985093183, 4.872800855123452)",6480
40,2015-01-20 15:08:57,7369.0,"(45.78349710061664, 4.873331814301112)",14552
41,2015-01-20 18:07:54,4143.0,"(45.632074972498934, 5.146382519021999)",4090
42,2015-01-20 21:08:51,36523.0,"(45.63206040465129, 5.14633629468177)",68925
43,2015-01-21 08:14:00,7030.0,"(45.786127065759175, 4.8795299185634144)",13866
44,2015-01-21 11:10:13,6561.0,"(45.78357768877962, 4.872614962007873)",1016
45,2015-01-21 13:06:53,11641.0,"(45.78609519082538, 4.879519341815696)",22448
46,2015-01-21 17:17:34,4873.0,"(45.631934235519985, 5.146381991501433)",4156
47,2015-01-21 18:38:48,19721.0,"(45.63198316350714, 5.1463383949328385)",34195
48,2015-01-22 00:13:25,24581.0,"(45.63208823908038, 5.146301389266767)",47608
49,2015-01-22 09:29:37,5447.0,"(45.63208282378515, 5.146422209644246)",8068
50,2015-01-22 11:00:25,7170.0,"(45.63196223945518, 5.146201734422226)",12410
51,2015-01-22 13:37:45,4052.0,"(45.6318422129056, 5.146619531002896)",5245
52,2015-01-22 14:45:18,4565.0,"(45.63202356587642, 5.146325990833441)",8759
53,2015-01-22 17:32:55,5606.0,"(45.63199294976986, 5.146493109188176)",3215
54,2015-01-22 19:06:22,28947.0,"(45.632052917635214, 5.14630756785269)",50808
55,2015-01-23 03:08:50,14976.0,"(45.63203279238505, 5.146296095786057)",28261
56,2015-01-23 07:40:41,5928.0,"(45.63198790587737, 5.1465798727973615)",3825
57,2015-01-23 09:41:13,12818.0,"(45.63194796936773, 5.146226350734543)",13518
58,2015-01-23 13:24:56,9939.0,"(45.63193310620757, 5.146199626766251)",18075
59,2015-01-23 16:33:32,5377.0,"(45.63181562572471, 5.146561606606634)",5611
60,2015-01-23 18:24:50,42491.0,"(45.63204843694765, 5.146303148368536)",80960
61,2015-01-24 06:13:02,8667.0,"(45.6321015074411, 5.146334449653059)",17323
62,2015-01-24 15:39:46,10946.0,"(45.21120183789008, 5.785758747232647)",20699
63,2015-01-24 18:58:02,5654.0,"(45.18136929072091, 5.7209503360409295)",9045
64,2015-01-24 20:45:59,8015.0,"(45.1937717442124, 5.729190128604077)",6476
65,2015-01-24 23:36:47,43270.0,"(45.353821152192054, 5.495585126170309)",15025
66,2015-01-25 15:57:41,55241.0,"(45.632057836809835, 5.146327786205204)",97849
67,2015-01-26 08:02:42,4115.0,"(45.7861950419091, 4.879665816119082)",4870
68,2015-01-26 09:12:04,4361.0,"(45.78612488093097, 4.879626778553926)",7690
69,2015-01-26 12:07:02,10825.0,"(45.78607501838361, 4.879504494837325)",17859
70,2015-01-26 16:49:47,4597.0,"(45.63197349459248, 5.146459492601173)",3706
71,2015-01-26 18:10:25,14681.0,"(45.63198866479758, 5.146392775572664)",26646
72,2015-01-26 22:15:08,32764.0,"(45.63210857573812, 5.146293349737627)",60505
73,2015-01-27 07:40:06,4361.0,"(45.631955945010574, 5.146461988725688)",5760
74,2015-01-27 08:55:43,13877.0,"(45.63201594792736, 5.146323836071571)",25878
75,2015-01-27 15:14:25,14294.0,"(45.03191701655457, 5.527192814387936)",19326
76,2015-02-21 14:44:16,6044.0,"(45.63202854721907, 5.1464080909643055)",10038
77,2015-02-21 19:00:43,20643.0,"(45.24084732733516, 5.679894521027726)",15090
78,2015-02-22 00:46:13,31814.0,"(45.24080162732607, 5.679979937993683)",60376
79,2015-02-22 11:16:48,11273.0,"(45.24083391479398, 5.679952573340203)",12757
80,2015-02-22 14:24:42,5513.0,"(45.24084189650519, 5.679975285558289)",6475
81,2015-02-22 16:45:44,46663.0,"(45.63204561102376, 5.146345928665639)",83139
82,2015-02-23 07:04:52,7288.0,"(45.78446023395018, 4.881859331494659)",562
83,2015-02-23 09:12:28,3778.0,"(45.783794149632385, 4.872706252549023)",408
84,2015-02-23 10:57:04,7081.0,"(45.78375902074442, 4.872734476981883)",994
85,2015-02-23 13:02:56,7193.0,"(45.78473356653732, 4.882484160867758)",4794
86,2015-02-23 16:53:40,5595.0,"(45.63204281688651, 5.146479275687736)",7212
87,2015-02-23 19:15:46,9264.0,"(45.632025360375486, 5.14634059049673)",15543
88,2015-02-23 21:58:33,3663.0,"(45.63218777901287, 5.146298192779278)",7268
89,2015-02-23 22:59:36,27713.0,"(45.63206938327341, 5.146337616810703)",53408
90,2015-02-24 07:48:14,4078.0,"(45.78606569256841, 4.87955063886828)",7988
91,2015-02-24 08:58:26,4265.0,"(45.784803006296215, 4.8823418087145996)",918
92,2015-02-24 11:16:43,3882.0,"(45.783968575371986, 4.873578430342384)",1694
93,2015-02-24 12:21:26,10860.0,"(45.783641070551234, 4.873139278449101)",15204
94,2015-02-24 15:29:37,4284.0,"(45.78625533297709, 4.879349368213808)",4434
95,2015-02-24 17:32:14,8475.0,"(45.63197292857512, 5.146225379381874)",14884
96,2015-02-24 19:53:30,7743.0,"(45.632138551910316, 5.146266218120197)",11693
97,2015-02-24 22:09:42,27193.0,"(45.632069628181064, 5.1462683893189975)",50972
98,2015-02-25 06:37:10,9853.0,"(45.78371307150457, 4.8729838719173415)",16549
99,2015-02-25 09:21:24,4092.0,"(45.783768730471564, 4.873211656252952)",5092
100,2015-02-25 11:00:44,5186.0,"(45.78364347042925, 4.872934214281943)",4171
101,2015-02-25 12:34:09,15538.0,"(45.78373358383712, 4.873750496794667)",9272
102,2015-02-25 18:11:14,9267.0,"(45.632006144121746, 5.146397711486644)",6740
103,2015-02-25 21:49:09,31971.0,"(45.63206571712134, 5.146346308106061)",59034
104,2015-02-26 09:59:11,12480.0,"(45.76419040217522, 4.878270892073898)",17860
105,2015-02-26 15:18:54,3699.0,"(45.632121507651426, 5.14644052677631)",3040
106,2015-02-26 17:20:25,15604.0,"(45.632005569692865, 5.1463583609696775)",21606
107,2015-02-26 21:48:16,14440.0,"(45.63209618127484, 5.146344263082904)",28551
108,2015-02-27 01:48:57,19633.0,"(45.63204566691594, 5.146387533829758)",37439
109,2015-02-27 08:58:32,5877.0,"(45.78446428898072, 4.882273990259653)",6162
110,2015-02-27 11:06:05,7944.0,"(45.78605400768696, 4.879540913831856)",15747
111,2015-02-27 13:18:30,7036.0,"(45.78605264645414, 4.879464648576872)",13632
112,2015-02-27 16:26:06,7676.0,"(45.63195882816956, 5.146443634213013)",7135
113,2015-02-27 18:34:03,11413.0,"(45.632099215628386, 5.1462984019141675)",12862
114,2015-02-27 21:44:17,42916.0,"(45.632087023439794, 5.146273710675513)",80417
115,2015-02-28 10:32:01,12506.0,"(45.631941602362105, 5.146453450269837)",8894
116,2015-02-28 14:30:50,4117.0,"(45.63201132482666, 5.146451751504839)",6406
117,2015-02-28 17:32:01,4356.0,"(45.631936495215754, 5.146499125083173)",7877
118,2015-02-28 18:57:49,7676.0,"(45.61348056969116, 5.081829797297293)",518
119,2015-02-28 21:24:35,59660.0,"(45.6320739484806, 5.1463310019166)",99201
120,2015-03-01 15:54:27,4432.0,"(45.631915701660816, 5.146502895464661)",6015
121,2015-03-01 17:09:33,15398.0,"(45.63204057629411, 5.1463612627961925)",29555
122,2015-03-01 21:26:49,11366.0,"(45.6320982150466, 5.146372459045705)",22341
123,2015-03-02 00:36:16,17913.0,"(45.6320165271742, 5.146401576337634)",35370
124,2015-03-02 06:52:42,7522.0,"(45.784485118522724, 4.88240755102272)",176
125,2015-03-02 09:01:36,14304.0,"(45.78602243043999, 4.8794529659056085)",26192
126,2015-03-02 13:02:35,7319.0,"(45.78460748480322, 4.882466521921804)",6931
127,2015-03-02 17:08:38,5772.0,"(45.632006213901214, 5.1465654033581)",6185
128,2015-03-02 18:50:23,7424.0,"(45.632031397830104, 5.146360950820337)",12994
129,2015-03-02 20:57:43,34546.0,"(45.63205305822643, 5.146366404371832)",66901
130,2015-03-03 08:55:54,4941.0,"(45.784655669185284, 4.882323253806752)",1718
131,2015-03-03 10:58:44,6556.0,"(45.78601368811342, 4.879421915581593)",13050
132,2015-03-03 12:48:01,12323.0,"(45.78601574765142, 4.87940906727725)",20795
133,2015-03-03 17:04:44,5613.0,"(45.6319253945122, 5.146317702611476)",9355
134,2015-03-03 18:40:57,50733.0,"(45.63204211173937, 5.146345039215563)",92010
135,2015-03-04 08:52:42,7163.0,"(45.63187621782252, 5.146181010858871)",6520
136,2015-03-04 10:59:18,29015.0,"(45.6319795455223, 5.146343601017873)",32843
137,2015-03-04 19:02:54,7019.0,"(45.63197899752382, 5.1464001409363975)",10156
138,2015-03-04 21:00:20,52002.0,"(45.63209696014463, 5.146367503140487)",95047
139,2015-03-05 11:27:03,21757.0,"(45.6319410998035, 5.146390486005126)",24634
140,2015-03-05 17:49:22,4244.0,"(45.63202711656604, 5.146388202115485)",2685
141,2015-03-05 21:18:10,37711.0,"(45.632057817376534, 5.146381982229242)",70259
142,2015-03-06 08:56:47,7156.0,"(45.78471304982695, 4.882403088970571)",9112
143,2015-03-06 12:40:42,3848.0,"(45.632027671628386, 5.146359563735438)",6880
144,2015-03-06 14:07:39,6662.0,"(45.631993049816614, 5.146349146011813)",6108
145,2015-03-06 16:43:08,4961.0,"(45.63201605860784, 5.146518870496483)",5962
146,2015-03-06 18:05:50,11042.0,"(45.632026479707406, 5.146364726803922)",13789
147,2015-03-06 21:16:45,5211.0,"(45.63203928240604, 5.146361199556144)",10273
148,2015-03-06 22:43:37,36901.0,"(45.63205021497284, 5.146393816482035)",72167
149,2015-03-07 09:21:01,5267.0,"(45.7477872049439, 5.188148809288409)",534
150,2015-03-07 11:33:20,21247.0,"(45.631998287989596, 5.146410068069291)",22448
151,2015-03-07 17:27:28,13101.0,"(45.63193059029681, 5.146166935800205)",22037
152,2015-03-07 21:07:46,35539.0,"(45.63209468569808, 5.146319918515976)",67519
153,2015-03-08 07:00:06,5555.0,"(45.63196730790172, 5.1463998139867275)",10786
154,2015-03-08 11:13:53,5398.0,"(45.070246943029645, 5.550553998684036)",1383
155,2015-03-08 15:06:30,5706.0,"(45.63192030418344, 5.146488388278012)",7898
156,2015-03-08 16:45:24,6921.0,"(45.63196572369844, 5.146473834416941)",7992
157,2015-03-08 18:41:43,6541.0,"(45.63198029577418, 5.146423814427431)",8183
