,Id,Date,Long,Lat
3309943,13,2014-12-09 15:01:04.18,-0.57139,44.8498066666667
3309946,13,2014-12-09 15:01:05.17,-0.57139,44.849815
3309947,13,2014-12-09 15:01:05.18,-0.57139,44.849815
3309950,13,2014-12-09 15:01:06.174,-0.571386666666667,44.849815
3309951,13,2014-12-09 15:01:06.183,-0.571386666666667,44.849815
3309954,13,2014-12-09 15:01:07.17,-0.571393333333333,44.849804999999996
3309955,13,2014-12-09 15:01:07.178,-0.571393333333333,44.849804999999996
3309958,13,2014-12-09 15:01:08.171,-0.571393333333333,44.849804999999996
3309959,13,2014-12-09 15:01:08.18,-0.571393333333333,44.849804999999996
3309962,13,2014-12-09 15:01:09.176,-0.571393333333333,44.849804999999996
3309963,13,2014-12-09 15:01:09.203,-0.571393333333333,44.849804999999996
3309966,13,2014-12-09 15:01:10.17,-0.571421666666667,44.849778333333305
3309967,13,2014-12-09 15:01:10.18,-0.571421666666667,44.849778333333305
3309970,13,2014-12-09 15:01:11.168,-0.5714100000000001,44.8497833333333
3309971,13,2014-12-09 15:01:11.177,-0.5714100000000001,44.8497833333333
3309974,13,2014-12-09 15:01:12.17,-0.571391666666667,44.849790000000006
3309975,13,2014-12-09 15:01:12.178,-0.571391666666667,44.849790000000006
3309978,13,2014-12-09 15:01:13.17,-0.5713883333333329,44.8497933333333
3309979,13,2014-12-09 15:01:13.178,-0.5713883333333329,44.8497933333333
3309982,13,2014-12-09 15:01:14.171,-0.571386666666667,44.8497933333333
3309983,13,2014-12-09 15:01:14.18,-0.571386666666667,44.8497933333333
3309986,13,2014-12-09 15:01:15.171,-0.571386666666667,44.8497933333333
3309987,13,2014-12-09 15:01:15.18,-0.571386666666667,44.8497933333333
3309990,13,2014-12-09 15:01:16.173,-0.571386666666667,44.8497933333333
3309991,13,2014-12-09 15:01:16.181,-0.571386666666667,44.8497933333333
3309994,13,2014-12-09 15:01:17.168,-0.571386666666667,44.8497933333333
3309995,13,2014-12-09 15:01:17.177,-0.571386666666667,44.8497933333333
3309998,13,2014-12-09 15:01:18.17,-0.571386666666667,44.8497933333333
3309999,13,2014-12-09 15:01:18.178,-0.571386666666667,44.8497933333333
3310002,13,2014-12-09 15:01:19.17,-0.571386666666667,44.8497933333333
3310003,13,2014-12-09 15:01:19.178,-0.571386666666667,44.8497933333333
3310006,13,2014-12-09 15:01:20.25,-0.571386666666667,44.8497933333333
3310007,13,2014-12-09 15:01:20.259,-0.571386666666667,44.8497933333333
3310010,13,2014-12-09 15:01:21.17,-0.571448333333333,44.8497066666667
3310011,13,2014-12-09 15:01:21.178,-0.571448333333333,44.8497066666667
3310014,13,2014-12-09 15:01:22.17,-0.571461666666667,44.849696666666695
3310015,13,2014-12-09 15:01:22.178,-0.571461666666667,44.849696666666695
3310018,13,2014-12-09 15:01:23.17,-0.5714600000000001,44.8496866666667
3310019,13,2014-12-09 15:01:23.18,-0.5714600000000001,44.8496866666667
3310022,13,2014-12-09 15:01:24.17,-0.571448333333333,44.849688333333305
3310023,13,2014-12-09 15:01:24.204,-0.571448333333333,44.849688333333305
3310026,13,2014-12-09 15:01:25.168,-0.571436666666667,44.849688333333305
3310027,13,2014-12-09 15:01:25.178,-0.571436666666667,44.849688333333305
3310030,13,2014-12-09 15:01:26.221,-0.571428333333333,44.849695000000004
3310031,13,2014-12-09 15:01:26.325,-0.571428333333333,44.849695000000004
3310034,13,2014-12-09 15:01:27.17,-0.571418333333333,44.849705
3310035,13,2014-12-09 15:01:27.178,-0.571418333333333,44.849705
3310038,13,2014-12-09 15:01:28.17,-0.571413333333333,44.8497166666667
3310039,13,2014-12-09 15:01:28.18,-0.571413333333333,44.8497166666667
3310042,13,2014-12-09 15:01:29.171,-0.571426666666667,44.84973
3310043,13,2014-12-09 15:01:29.18,-0.571426666666667,44.84973
3310046,13,2014-12-09 15:01:30.17,-0.571435,44.849725
3310047,13,2014-12-09 15:01:30.178,-0.571435,44.849725
3310050,13,2014-12-09 15:01:31.171,-0.571435,44.849725
3310051,13,2014-12-09 15:01:31.18,-0.571435,44.849725
3310054,13,2014-12-09 15:01:32.171,-0.571435,44.849725
3310055,13,2014-12-09 15:01:32.18,-0.571435,44.849725
3310058,13,2014-12-09 15:01:33.171,-0.571435,44.849725
3310059,13,2014-12-09 15:01:33.206,-0.571435,44.849725
3310062,13,2014-12-09 15:01:34.171,-0.571435,44.849725
3310063,13,2014-12-09 15:01:34.178,-0.571435,44.849725
3310066,13,2014-12-09 15:01:35.17,-0.571435,44.849725
3310067,13,2014-12-09 15:01:35.18,-0.571435,44.849725
3310070,13,2014-12-09 15:01:36.174,-0.571435,44.849725
3310071,13,2014-12-09 15:01:36.184,-0.571435,44.849725
3310074,13,2014-12-09 15:01:37.17,-0.571435,44.849725
3310075,13,2014-12-09 15:01:37.19,-0.571435,44.849725
3310078,13,2014-12-09 15:01:38.171,-0.571465,44.849663333333304
3310079,13,2014-12-09 15:01:38.18,-0.571465,44.849663333333304
3310082,13,2014-12-09 15:01:39.17,-0.5714566666666671,44.8496666666667
3310083,13,2014-12-09 15:01:39.178,-0.5714566666666671,44.8496666666667
3310086,13,2014-12-09 15:01:40.17,-0.5714566666666671,44.8496666666667
3310087,13,2014-12-09 15:01:40.177,-0.5714566666666671,44.8496666666667
3310090,13,2014-12-09 15:01:41.168,-0.571451666666667,44.8496666666667
3310091,13,2014-12-09 15:01:41.177,-0.571451666666667,44.8496666666667
3310094,13,2014-12-09 15:01:42.17,-0.571451666666667,44.8496666666667
3310095,13,2014-12-09 15:01:42.178,-0.571451666666667,44.8496666666667
3310098,13,2014-12-09 15:01:43.17,-0.571451666666667,44.8496666666667
3310099,13,2014-12-09 15:01:43.178,-0.571451666666667,44.8496666666667
3310102,13,2014-12-09 15:01:44.171,-0.571451666666667,44.8496666666667
3310103,13,2014-12-09 15:01:44.181,-0.571451666666667,44.8496666666667
3310106,13,2014-12-09 15:01:45.17,-0.571451666666667,44.8496666666667
3310107,13,2014-12-09 15:01:45.178,-0.571451666666667,44.8496666666667
3310110,13,2014-12-09 15:01:46.174,-0.571451666666667,44.8496666666667
3310111,13,2014-12-09 15:01:46.183,-0.571451666666667,44.8496666666667
3310114,13,2014-12-09 15:01:47.17,-0.571451666666667,44.8496666666667
3310115,13,2014-12-09 15:01:47.178,-0.571451666666667,44.8496666666667
3310118,13,2014-12-09 15:01:48.17,-0.571451666666667,44.8496666666667
3310119,13,2014-12-09 15:01:48.19,-0.571451666666667,44.8496666666667
3310122,13,2014-12-09 15:01:49.17,-0.571451666666667,44.8496666666667
3310123,13,2014-12-09 15:01:49.177,-0.571451666666667,44.8496666666667
3310126,13,2014-12-09 15:01:50.171,-0.571451666666667,44.8496666666667
3310127,13,2014-12-09 15:01:50.18,-0.571451666666667,44.8496666666667
3310130,13,2014-12-09 15:01:51.168,-0.571451666666667,44.8496666666667
3310131,13,2014-12-09 15:01:51.178,-0.571451666666667,44.8496666666667
3310134,13,2014-12-09 15:01:52.17,-0.571451666666667,44.8496666666667
3310135,13,2014-12-09 15:01:52.183,-0.571451666666667,44.8496666666667
3310138,13,2014-12-09 15:01:53.171,-0.571451666666667,44.8496666666667
3310139,13,2014-12-09 15:01:53.18,-0.571451666666667,44.8496666666667
3310142,13,2014-12-09 15:01:54.18,-0.571451666666667,44.8496666666667
3310143,13,2014-12-09 15:01:54.193,-0.571451666666667,44.8496666666667
3310146,13,2014-12-09 15:01:55.168,-0.571451666666667,44.8496666666667
3310147,13,2014-12-09 15:01:55.178,-0.571451666666667,44.8496666666667
3310150,13,2014-12-09 15:01:56.174,-0.571451666666667,44.8496666666667
3310151,13,2014-12-09 15:01:56.194,-0.571451666666667,44.8496666666667
3310154,13,2014-12-09 15:01:57.171,-0.571451666666667,44.8496666666667
3310155,13,2014-12-09 15:01:57.18,-0.571451666666667,44.8496666666667
3310160,13,2014-12-09 15:01:58.171,-0.571451666666667,44.8496666666667
3310161,13,2014-12-09 15:01:58.18,-0.571451666666667,44.8496666666667
3310166,13,2014-12-09 15:01:59.17,-0.571451666666667,44.8496666666667
3310167,13,2014-12-09 15:01:59.177,-0.571451666666667,44.8496666666667
3310172,13,2014-12-09 15:02:00.17,-0.571451666666667,44.8496666666667
3310173,13,2014-12-09 15:02:00.177,-0.571451666666667,44.8496666666667
3310178,13,2014-12-09 15:02:01.17,-0.571451666666667,44.8496666666667
3310179,13,2014-12-09 15:02:01.177,-0.571451666666667,44.8496666666667
3310184,13,2014-12-09 15:02:02.171,-0.571451666666667,44.8496666666667
3310185,13,2014-12-09 15:02:02.18,-0.571451666666667,44.8496666666667
3310190,13,2014-12-09 15:02:03.168,-0.571451666666667,44.8496666666667
3310191,13,2014-12-09 15:02:03.178,-0.571451666666667,44.8496666666667
3310196,13,2014-12-09 15:02:04.171,-0.571451666666667,44.8496666666667
3310197,13,2014-12-09 15:02:04.18,-0.571451666666667,44.8496666666667
3310202,13,2014-12-09 15:02:05.232,-0.571451666666667,44.8496666666667
3310203,13,2014-12-09 15:02:05.24,-0.571451666666667,44.8496666666667
3310207,13,2014-12-09 15:02:06.173,-0.571451666666667,44.8496666666667
3310208,13,2014-12-09 15:02:06.183,-0.571451666666667,44.8496666666667
3310214,13,2014-12-09 15:02:07.17,-0.571451666666667,44.8496666666667
3310215,13,2014-12-09 15:02:07.178,-0.571451666666667,44.8496666666667
3310220,13,2014-12-09 15:02:08.171,-0.571451666666667,44.8496666666667
3310221,13,2014-12-09 15:02:08.18,-0.571451666666667,44.8496666666667
3310226,13,2014-12-09 15:02:09.17,-0.571451666666667,44.8496666666667
3310227,13,2014-12-09 15:02:09.178,-0.571451666666667,44.8496666666667
3310231,13,2014-12-09 15:02:10.168,-0.571451666666667,44.8496666666667
3310232,13,2014-12-09 15:02:10.177,-0.571451666666667,44.8496666666667
3310238,13,2014-12-09 15:02:11.17,-0.571451666666667,44.8496666666667
3310239,13,2014-12-09 15:02:11.203,-0.571451666666667,44.8496666666667
3310243,13,2014-12-09 15:02:12.17,-0.571451666666667,44.8496666666667
3310244,13,2014-12-09 15:02:12.178,-0.571451666666667,44.8496666666667
3310250,13,2014-12-09 15:02:13.17,-0.571451666666667,44.8496666666667
3310251,13,2014-12-09 15:02:13.178,-0.571451666666667,44.8496666666667
3310256,13,2014-12-09 15:02:14.171,-0.571451666666667,44.8496666666667
3310257,13,2014-12-09 15:02:14.178,-0.571451666666667,44.8496666666667
3310262,13,2014-12-09 15:02:15.319,-0.571448333333333,44.8495633333333
3310263,13,2014-12-09 15:02:15.519,-0.571448333333333,44.8495633333333
3310268,13,2014-12-09 15:02:16.173,-0.571446666666667,44.8495316666667
3310269,13,2014-12-09 15:02:16.183,-0.571446666666667,44.8495316666667
3310274,13,2014-12-09 15:02:17.17,-0.571445,44.8494916666667
3310275,13,2014-12-09 15:02:17.178,-0.571445,44.8494916666667
3310280,13,2014-12-09 15:02:18.168,-0.571436666666667,44.849475
3310281,13,2014-12-09 15:02:18.177,-0.571436666666667,44.849475
3310286,13,2014-12-09 15:02:19.17,-0.571433333333333,44.849455
3310287,13,2014-12-09 15:02:19.178,-0.571433333333333,44.849455
3310292,13,2014-12-09 15:02:20.171,-0.5714199999999999,44.849443333333305
3310293,13,2014-12-09 15:02:20.18,-0.5714199999999999,44.849443333333305
3310298,13,2014-12-09 15:02:21.171,-0.571423333333333,44.8494366666667
3310299,13,2014-12-09 15:02:21.18,-0.571423333333333,44.8494366666667
3310304,13,2014-12-09 15:02:22.17,-0.571425,44.84943
3310305,13,2014-12-09 15:02:22.178,-0.571425,44.84943
3310310,13,2014-12-09 15:02:23.168,-0.571423333333333,44.8494133333333
3310311,13,2014-12-09 15:02:23.177,-0.571423333333333,44.8494133333333
3310318,13,2014-12-09 15:02:25.002,-0.571428333333333,44.849395
3310321,13,2014-12-09 15:02:25.318,-0.571426666666667,44.8493783333333
3310322,13,2014-12-09 15:02:25.535,-0.571426666666667,44.8493783333333
3310329,13,2014-12-09 15:02:26.582,-0.57143,44.849375
3310330,13,2014-12-09 15:02:26.703,-0.57143,44.849375
3310333,13,2014-12-09 15:02:27.17,-0.571435,44.8493683333333
3310334,13,2014-12-09 15:02:27.19,-0.571435,44.8493683333333
3310339,13,2014-12-09 15:02:28.233,-0.571435,44.849361666666695
3310340,13,2014-12-09 15:02:28.285,-0.571435,44.849361666666695
3310345,13,2014-12-09 15:02:29.17,-0.571435,44.8493566666667
3310346,13,2014-12-09 15:02:29.178,-0.571435,44.8493566666667
3310351,13,2014-12-09 15:02:30.168,-0.571435,44.849353333333305
3310352,13,2014-12-09 15:02:30.178,-0.571435,44.849353333333305
3310356,13,2014-12-09 15:02:31.17,-0.571433333333333,44.8493516666667
3310357,13,2014-12-09 15:02:31.178,-0.571433333333333,44.8493516666667
3310363,13,2014-12-09 15:02:32.171,-0.571436666666667,44.849345
3310364,13,2014-12-09 15:02:32.18,-0.571436666666667,44.849345
3310369,13,2014-12-09 15:02:33.17,-0.5714416666666671,44.849340000000005
3310370,13,2014-12-09 15:02:33.2,-0.5714416666666671,44.849340000000005
3310374,13,2014-12-09 15:02:34.17,-0.571443333333333,44.8493333333333
3310375,13,2014-12-09 15:02:34.18,-0.571443333333333,44.8493333333333
3310381,13,2014-12-09 15:02:35.17,-0.5714416666666671,44.849328333333304
3310382,13,2014-12-09 15:02:35.18,-0.5714416666666671,44.849328333333304
3310387,13,2014-12-09 15:02:36.22,-0.571445,44.8493216666667
3310388,13,2014-12-09 15:02:36.326,-0.571445,44.8493216666667
3310392,13,2014-12-09 15:02:37.168,-0.571451666666667,44.849315000000004
3310393,13,2014-12-09 15:02:37.177,-0.571451666666667,44.849315000000004
3310398,13,2014-12-09 15:02:38.171,-0.571453333333333,44.849305
3310399,13,2014-12-09 15:02:38.191,-0.571453333333333,44.849305
3310404,13,2014-12-09 15:02:39.17,-0.571465,44.849295
3310405,13,2014-12-09 15:02:39.178,-0.571465,44.849295
3310411,13,2014-12-09 15:02:40.263,-0.571468333333333,44.849283333333304
3310412,13,2014-12-09 15:02:40.276,-0.571468333333333,44.849283333333304
3310417,13,2014-12-09 15:02:41.17,-0.5714600000000001,44.849275
3310418,13,2014-12-09 15:02:41.209,-0.5714600000000001,44.849275
3310423,13,2014-12-09 15:02:42.17,-0.5714600000000001,44.84926
3310424,13,2014-12-09 15:02:42.178,-0.5714600000000001,44.84926
3310429,13,2014-12-09 15:02:43.17,-0.571468333333333,44.8492566666667
3310430,13,2014-12-09 15:02:43.178,-0.571468333333333,44.8492566666667
3310435,13,2014-12-09 15:02:44.173,-0.571476666666667,44.84926
3310436,13,2014-12-09 15:02:44.183,-0.571476666666667,44.84926
3310441,13,2014-12-09 15:02:45.171,-0.571478333333333,44.8492666666667
3310442,13,2014-12-09 15:02:45.18,-0.571478333333333,44.8492666666667
3310447,13,2014-12-09 15:02:46.229,-0.571471666666667,44.84926
3310448,13,2014-12-09 15:02:46.331,-0.571471666666667,44.84926
3310453,13,2014-12-09 15:02:47.209,-0.571473333333333,44.849255
3310454,13,2014-12-09 15:02:47.26,-0.571473333333333,44.849255
3310459,13,2014-12-09 15:02:48.174,-0.571473333333333,44.8492466666667
3310460,13,2014-12-09 15:02:48.184,-0.571473333333333,44.8492466666667
3310465,13,2014-12-09 15:02:49.173,-0.571475,44.8492416666667
3310466,13,2014-12-09 15:02:49.203,-0.571475,44.8492416666667
3310471,13,2014-12-09 15:02:50.174,-0.571475,44.849235
3310472,13,2014-12-09 15:02:50.183,-0.571475,44.849235
3310477,13,2014-12-09 15:02:51.171,-0.571431666666667,44.8492433333333
3310478,13,2014-12-09 15:02:51.181,-0.571431666666667,44.8492433333333
3310491,13,2014-12-09 15:02:54.171,-0.571393333333333,44.849271666666695
3310492,13,2014-12-09 15:02:54.18,-0.571393333333333,44.849271666666695
3310497,13,2014-12-09 15:02:55.171,-0.57138,44.8493133333333
3310498,13,2014-12-09 15:02:55.181,-0.57138,44.8493133333333
3310503,13,2014-12-09 15:02:56.177,-0.571378333333333,44.8493466666667
3310504,13,2014-12-09 15:02:56.187,-0.571378333333333,44.8493466666667
3310508,13,2014-12-09 15:02:57.171,-0.57138,44.8493883333333
3310509,13,2014-12-09 15:02:57.18,-0.57138,44.8493883333333
3310515,13,2014-12-09 15:02:58.171,-0.571373333333333,44.8494266666667
3310516,13,2014-12-09 15:02:58.18,-0.571373333333333,44.8494266666667
3310520,13,2014-12-09 15:02:59.171,-0.571373333333333,44.8494266666667
3310521,13,2014-12-09 15:02:59.18,-0.571373333333333,44.8494266666667
3310526,13,2014-12-09 15:03:00.171,-0.571373333333333,44.8494266666667
3310527,13,2014-12-09 15:03:00.196,-0.571373333333333,44.8494266666667
3310532,13,2014-12-09 15:03:01.17,-0.571373333333333,44.8494266666667
3310533,13,2014-12-09 15:03:01.178,-0.571373333333333,44.8494266666667
3310539,13,2014-12-09 15:03:02.171,-0.571373333333333,44.8494266666667
3310540,13,2014-12-09 15:03:02.207,-0.571373333333333,44.8494266666667
3310544,13,2014-12-09 15:03:03.171,-0.57138,44.8495266666667
3310545,13,2014-12-09 15:03:03.18,-0.57138,44.8495266666667
3310551,13,2014-12-09 15:03:04.171,-0.57139,44.8495616666667
3310552,13,2014-12-09 15:03:04.18,-0.57139,44.8495616666667
3310557,13,2014-12-09 15:03:05.171,-0.571385,44.84962
3310558,13,2014-12-09 15:03:05.18,-0.571385,44.84962
3310563,13,2014-12-09 15:03:06.315,-0.571391666666667,44.849675
3310564,13,2014-12-09 15:03:06.372,-0.571391666666667,44.849675
3310569,13,2014-12-09 15:03:07.171,-0.571408333333333,44.849721666666696
3310570,13,2014-12-09 15:03:07.18,-0.571408333333333,44.849721666666696
3310599,13,2014-12-09 15:03:14.171,-0.5714916666666671,44.8499066666667
3310600,13,2014-12-09 15:03:14.183,-0.5714916666666671,44.8499066666667
3310629,13,2014-12-09 15:03:21.17,-0.57148,44.8500316666667
3310630,13,2014-12-09 15:03:21.18,-0.57148,44.8500316666667
3310658,13,2014-12-09 15:03:28.171,-0.571435,44.8499633333333
3310659,13,2014-12-09 15:03:28.18,-0.571435,44.8499633333333
3310673,13,2014-12-09 15:03:31.17,-0.571375,44.849895000000004
3310674,13,2014-12-09 15:03:31.18,-0.571375,44.849895000000004
3310679,13,2014-12-09 15:03:32.171,-0.571368333333333,44.849875
3310680,13,2014-12-09 15:03:32.181,-0.571368333333333,44.849875
3310684,13,2014-12-09 15:03:33.17,-0.5713699999999999,44.8498716666667
3310685,13,2014-12-09 15:03:33.194,-0.5713699999999999,44.8498716666667
3310690,13,2014-12-09 15:03:34.171,-0.5713699999999999,44.8498716666667
3310691,13,2014-12-09 15:03:34.18,-0.5713699999999999,44.8498716666667
3310696,13,2014-12-09 15:03:35.171,-0.5713699999999999,44.8498716666667
3310697,13,2014-12-09 15:03:35.18,-0.5713699999999999,44.8498716666667
3310703,13,2014-12-09 15:03:36.174,-0.5713699999999999,44.8498716666667
3310704,13,2014-12-09 15:03:36.187,-0.5713699999999999,44.8498716666667
3310709,13,2014-12-09 15:03:37.171,-0.5713699999999999,44.8498716666667
3310710,13,2014-12-09 15:03:37.18,-0.5713699999999999,44.8498716666667
3310715,13,2014-12-09 15:03:38.171,-0.5713699999999999,44.8498716666667
3310716,13,2014-12-09 15:03:38.18,-0.5713699999999999,44.8498716666667
3310720,13,2014-12-09 15:03:39.171,-0.5713699999999999,44.8498716666667
3310721,13,2014-12-09 15:03:39.18,-0.5713699999999999,44.8498716666667
3310727,13,2014-12-09 15:03:40.171,-0.5713699999999999,44.8498716666667
3310728,13,2014-12-09 15:03:40.18,-0.5713699999999999,44.8498716666667
3310737,13,2014-12-09 15:03:42.171,-0.571396666666667,44.8498183333333
3310738,13,2014-12-09 15:03:42.18,-0.571396666666667,44.8498183333333
3310743,13,2014-12-09 15:03:43.171,-0.5714199999999999,44.849823333333305
3310744,13,2014-12-09 15:03:43.18,-0.5714199999999999,44.849823333333305
3310760,13,2014-12-09 15:03:47.171,-0.57147,44.8498033333333
3310761,13,2014-12-09 15:03:47.18,-0.57147,44.8498033333333
3310766,13,2014-12-09 15:03:48.171,-0.571496666666667,44.849779999999996
3310767,13,2014-12-09 15:03:48.18,-0.571496666666667,44.849779999999996
3310773,13,2014-12-09 15:03:49.171,-0.571468333333333,44.8497883333333
3310774,13,2014-12-09 15:03:49.18,-0.571468333333333,44.8497883333333
3310779,13,2014-12-09 15:03:50.171,-0.571468333333333,44.8497883333333
3310780,13,2014-12-09 15:03:50.18,-0.571468333333333,44.8497883333333
3310785,13,2014-12-09 15:03:51.17,-0.571468333333333,44.8497883333333
3310786,13,2014-12-09 15:03:51.18,-0.571468333333333,44.8497883333333
3310791,13,2014-12-09 15:03:52.171,-0.571468333333333,44.8497883333333
3310792,13,2014-12-09 15:03:52.194,-0.571468333333333,44.8497883333333
3310797,13,2014-12-09 15:03:53.171,-0.571468333333333,44.8497883333333
3310798,13,2014-12-09 15:03:53.181,-0.571468333333333,44.8497883333333
3310803,13,2014-12-09 15:03:54.171,-0.571468333333333,44.8497883333333
3310804,13,2014-12-09 15:03:54.18,-0.571468333333333,44.8497883333333
3310809,13,2014-12-09 15:03:55.187,-0.571468333333333,44.8497883333333
3310810,13,2014-12-09 15:03:55.197,-0.571468333333333,44.8497883333333
3310815,13,2014-12-09 15:03:56.176,-0.571468333333333,44.8497883333333
3310816,13,2014-12-09 15:03:56.186,-0.571468333333333,44.8497883333333
3310821,13,2014-12-09 15:03:57.171,-0.571468333333333,44.8497883333333
3310822,13,2014-12-09 15:03:57.18,-0.571468333333333,44.8497883333333
3310827,13,2014-12-09 15:03:58.17,-0.571468333333333,44.8497883333333
3310828,13,2014-12-09 15:03:58.18,-0.571468333333333,44.8497883333333
3310833,13,2014-12-09 15:03:59.171,-0.571468333333333,44.8497883333333
3310834,13,2014-12-09 15:03:59.18,-0.571468333333333,44.8497883333333
3310839,13,2014-12-09 15:04:00.173,-0.571611666666667,44.8497733333333
3310840,13,2014-12-09 15:04:00.181,-0.571611666666667,44.8497733333333
3310845,13,2014-12-09 15:04:01.171,-0.5716399999999999,44.849785
3310846,13,2014-12-09 15:04:01.18,-0.5716399999999999,44.849785
3310851,13,2014-12-09 15:04:02.171,-0.5716616666666671,44.8497883333333
3310852,13,2014-12-09 15:04:02.181,-0.5716616666666671,44.8497883333333
3310857,13,2014-12-09 15:04:03.17,-0.571685,44.849779999999996
3310858,13,2014-12-09 15:04:03.194,-0.571685,44.849779999999996
3310863,13,2014-12-09 15:04:04.17,-0.571685,44.849779999999996
3310864,13,2014-12-09 15:04:04.178,-0.571685,44.849779999999996
3310869,13,2014-12-09 15:04:05.17,-0.571718333333333,44.8497816666667
3310870,13,2014-12-09 15:04:05.19,-0.571718333333333,44.8497816666667
3310875,13,2014-12-09 15:04:06.22,-0.5717300000000001,44.8497916666667
3310876,13,2014-12-09 15:04:06.335,-0.5717300000000001,44.8497916666667
3310881,13,2014-12-09 15:04:07.171,-0.57172,44.849815
3310882,13,2014-12-09 15:04:07.18,-0.57172,44.849815
3310887,13,2014-12-09 15:04:08.171,-0.57172,44.8498183333333
3310888,13,2014-12-09 15:04:08.18,-0.57172,44.8498183333333
3310893,13,2014-12-09 15:04:09.17,-0.57172,44.849825
3310894,13,2014-12-09 15:04:09.18,-0.57172,44.849825
3310899,13,2014-12-09 15:04:10.17,-0.571708333333333,44.849835
3310900,13,2014-12-09 15:04:10.178,-0.571708333333333,44.849835
3310905,13,2014-12-09 15:04:11.171,-0.5717,44.8498383333333
3310906,13,2014-12-09 15:04:11.18,-0.5717,44.8498383333333
3310911,13,2014-12-09 15:04:12.171,-0.5717,44.8498483333333
3310912,13,2014-12-09 15:04:12.18,-0.5717,44.8498483333333
3310917,13,2014-12-09 15:04:13.17,-0.571703333333333,44.849865
3310918,13,2014-12-09 15:04:13.178,-0.571703333333333,44.849865
3310923,13,2014-12-09 15:04:14.171,-0.571686666666667,44.8498816666667
3310924,13,2014-12-09 15:04:14.19,-0.571686666666667,44.8498816666667
3310945,13,2014-12-09 15:04:19.17,-0.571696666666667,44.849920000000004
3310946,13,2014-12-09 15:04:19.18,-0.571696666666667,44.849920000000004
3310951,13,2014-12-09 15:04:20.171,-0.571701666666667,44.8499233333333
3310952,13,2014-12-09 15:04:20.18,-0.571701666666667,44.8499233333333
3310957,13,2014-12-09 15:04:21.17,-0.5717,44.8499283333333
3310958,13,2014-12-09 15:04:21.178,-0.5717,44.8499283333333
3310963,13,2014-12-09 15:04:22.17,-0.5717,44.849934999999995
3310964,13,2014-12-09 15:04:22.18,-0.5717,44.849934999999995
3310969,13,2014-12-09 15:04:23.17,-0.571701666666667,44.849945
3310970,13,2014-12-09 15:04:23.18,-0.571701666666667,44.849945
3310975,13,2014-12-09 15:04:24.171,-0.571706666666667,44.8499533333333
3310976,13,2014-12-09 15:04:24.18,-0.571706666666667,44.8499533333333
3310981,13,2014-12-09 15:04:25.17,-0.571716666666667,44.849965000000005
3310982,13,2014-12-09 15:04:25.178,-0.571716666666667,44.849965000000005
3310987,13,2014-12-09 15:04:26.239,-0.571723333333333,44.84997
3310988,13,2014-12-09 15:04:26.247,-0.571723333333333,44.84997
3310993,13,2014-12-09 15:04:27.17,-0.571733333333333,44.8499733333333
3310994,13,2014-12-09 15:04:27.178,-0.571733333333333,44.8499733333333
3310999,13,2014-12-09 15:04:28.17,-0.571736666666667,44.84998
3311000,13,2014-12-09 15:04:28.18,-0.571736666666667,44.84998
3311005,13,2014-12-09 15:04:29.171,-0.571745,44.8499833333333
3311006,13,2014-12-09 15:04:29.18,-0.571745,44.8499833333333
3311011,13,2014-12-09 15:04:30.171,-0.57176,44.8499816666667
3311012,13,2014-12-09 15:04:30.178,-0.57176,44.8499816666667
3311017,13,2014-12-09 15:04:31.184,-0.5717616666666671,44.8499866666667
3311018,13,2014-12-09 15:04:31.194,-0.5717616666666671,44.8499866666667
3311023,13,2014-12-09 15:04:32.171,-0.571763333333333,44.849991666666696
3311024,13,2014-12-09 15:04:32.207,-0.571763333333333,44.849991666666696
3311029,13,2014-12-09 15:04:33.17,-0.571768333333333,44.8499966666667
3311030,13,2014-12-09 15:04:33.178,-0.571768333333333,44.8499966666667
3311035,13,2014-12-09 15:04:34.17,-0.571768333333333,44.850003333333305
3311036,13,2014-12-09 15:04:34.178,-0.571768333333333,44.850003333333305
3311041,13,2014-12-09 15:04:35.171,-0.57177,44.8500083333333
3311042,13,2014-12-09 15:04:35.18,-0.57177,44.8500083333333
3311047,13,2014-12-09 15:04:36.319,-0.571773333333333,44.850015
3311048,13,2014-12-09 15:04:36.375,-0.571773333333333,44.850015
3311053,13,2014-12-09 15:04:37.171,-0.571766666666667,44.850023333333304
3311054,13,2014-12-09 15:04:37.191,-0.571766666666667,44.850023333333304
3311102,13,2014-12-09 15:04:49.177,-0.571653333333333,44.8500583333333
3311103,13,2014-12-09 15:04:49.186,-0.571653333333333,44.8500583333333
3311109,13,2014-12-09 15:04:50.171,-0.571656666666667,44.8500383333333
3311110,13,2014-12-09 15:04:50.18,-0.571656666666667,44.8500383333333
3311115,13,2014-12-09 15:04:51.17,-0.571633333333333,44.849985
3311116,13,2014-12-09 15:04:51.178,-0.571633333333333,44.849985
3311121,13,2014-12-09 15:04:52.17,-0.57163,44.84998
3311122,13,2014-12-09 15:04:52.18,-0.57163,44.84998
3311127,13,2014-12-09 15:04:53.17,-0.571621666666667,44.84998
3311128,13,2014-12-09 15:04:53.178,-0.571621666666667,44.84998
3311133,13,2014-12-09 15:04:54.17,-0.571621666666667,44.84998
3311134,13,2014-12-09 15:04:54.178,-0.571621666666667,44.84998
3311139,13,2014-12-09 15:04:55.168,-0.571618333333333,44.849985
3311140,13,2014-12-09 15:04:55.178,-0.571618333333333,44.849985
